X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE
47.8666713033148,56.6333279408145,2183,1683,Yaskar-Ola,RUS-MRL,Respublika Mariy-El,RS,Russia,Provincial capital,265626,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
54.666999365607,59.0169959367281,2184,1684,Kudymkar,RUS-KMP,Komi-Permyatskiy avton. okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
53.0330042835497,67.6169999966523,2185,1685,Nar'yan Mar,RUS-NEN,Nenetskiy avtonomnyy okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
64.0400044053204,67.5050039658784,2186,1686,Vorkuta,RUS-KOM,Respublika Komi,RS,Russia,Other,0,0, ,0,0, 
46.6591413457807,61.259967077976,2187,1687,Kotlas,RUS-ARK,Arkhangel'skaya oblast',RS,Russia,Other,0,0, ,0,0, 
66.5800023316863,66.570002923543,2188,1688,Salekhard,RUS-YMN,Yamalo-Nenetskiy avtonomnyy okrug,RS,Russia,Provincial capital,0,0, ,0,0, 
65.5333383771828,57.1500000282078,2189,1689,Tyumen,RUS-TYU,Tyumenskaya oblast',RS,Russia,Provincial capital,644799,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
60.61013134109,56.846547016158,2190,1690,Sverdlovsk,RUS-SVD,Sverdlovskaya oblast',RS,Russia,Provincial capital,0,0, ,0,0, 
56.0960013995291,54.8219969290754,2191,1691,Ufa,RUS-BSK,Respublika Bashkortostan,RS,Russia,Provincial capital,1084420,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
55.107000391506,51.7820040275085,2192,1692,Orenburg,RUS-ORB,Orenburgskaya oblast',RS,Russia,Provincial capital,571041,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
51.3559983436679,51.2229959246524,2193,1693,Ural'sk,KAZ-URL,Ural'sk,KZ,Kazakhstan,Provincial capital,234170,5,"100,000 to 249,999",0,1,UN_Data_2010_2020
47.2500004194619,56.1500009762043,2194,1694,Ceboksary,RUS-CHV,Chuvashskaya Respublika,RS,Russia,Provincial capital,473189,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
49.1454633234634,55.7330129353514,2195,1695,Kazan',RUS-TRT,Respublika Tatarstan,RS,Russia,Provincial capital,1168745,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
48.3620044383568,54.3050009901615,2196,1696,Ul'yanovsk,RUS-ULY,Ul'yanovskaya oblast',RS,Russia,Provincial capital,637637,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
